An invoice cannot be created when none of authorization transactions available.,Faktura ne može biti kreirana bez nijedne odobravajuće transakcije.,module,Magento_Paypal
Pending PayPal,Na čekanju PayPal,module,Magento_Paypal
PayPal Canceled Reversal,PayPal Otkazan Reversal,module,Magento_Paypal
PayPal Guest Checkout Credit Card Icons,PayPal Guest Naplata Credit Card Icons,module,Magento_Paypal
Error,Greška,module,Magento_Paypal
Please Select,Molim odaberite,module,Magento_Paypal
Customer,Kupac,module,Magento_Paypal
Created At,Kreirano,module,Magento_Paypal
Updated At,Ažuriran At,module,Magento_Paypal
"Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Once you log into your PayPal Advanced account, navigate to the Service Podešavanja - Hosted Naplata Stranice - Set Up menu and set the options described below",module,Magento_Paypal
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Once you log into your PayPal Payflow Link account, navigate to the Service Podešavanja - Hosted Naplata Stranice - Set Up menu and set the options described below",module,Magento_Paypal
Credit Card Type,Vrsta kreditne kartice,module,Magento_Paypal
Credit Card Number,Broj kreditne kartice,module,Magento_Paypal
Expiration Date,Datum isteka,module,Magento_Paypal
Card Verification Number,Verifikacioni broj kartice,module,Magento_Paypal
Save for later use.,Sačuvati za kasniju upotrebu.,module,Magento_Paypal
Agreement Information,Agreement Informacije,module,Magento_Paypal
Created:,Kreiran:,module,Magento_Paypal
Updated:,Ažuriran:,module,Magento_Paypal
Payment Method:,Način Plaćanja:,module,Magento_Paypal
Order #,Porudžbina #,module,Magento_Paypal
Date,Datum,module,Magento_Paypal
Ship To,Dostava Na,module,Magento_Paypal
Order Status,Status porudžbine,module,Magento_Paypal
View Order,Pregledaj porudžbinu,module,Magento_Paypal
Back to Billing Agreements,Nazad to Billing Agreements,module,Magento_Paypal
Payment Method,Način plaćanja,module,Magento_Paypal
View,Pregled,module,Magento_Paypal
New Billing Agreement,Novo Billing Agreement,module,Magento_Paypal
-- Please Select --,-- Molim odaberite --,module,Magento_Paypal
Create...,Kreiraj...,module,Magento_Paypal
Shipping Method,Način dostave,module,Magento_Paypal
Please select a shipping method...,Molimo izaberite a shipping method...,module,Magento_Paypal
Shipping Address,Adresa za isporuku,module,Magento_Paypal
Edit,Izmeni,module,Magento_Paypal
Edit Payment Information,Izmeni Plaćanje Informacije,module,Magento_Paypal
Items in Your Shopping Cart,Items in Your Korpa,module,Magento_Paypal
Edit Shopping Cart,Izmeni Korpa,module,Magento_Paypal
Place Order,Postavite porudžbinu,module,Magento_Paypal
Submitting order information...,Slanje informacija o porudžbini...,module,Magento_Paypal
Item,Artikal,module,Magento_Paypal
Price,Cena,module,Magento_Paypal
Qty,Kol,module,Magento_Paypal
Subtotal,Međuzbir,module,Magento_Paypal
or,ili,module,Magento_Paypal
Checkout with PayPal,Naplata with PayPal,module,Magento_Paypal
Continue,Nastavi,module,Magento_Paypal
-- Please Select Billing Agreement--,-- Please Izaberi Billing Agreement--,module,Magento_Paypal
Your shopping cart has been updated with new prices.,Your shopping cart je updated with new prices.,module,Magento_Persistent
We cannot load the configuration from file %1.,We ne može load the configuration from file %1.,module,Magento_Persistent
"Method ""%1"" is not defined in ""%2""","Metod ""%1"" nije definisan u ""%2""",module,Magento_Persistent
What's this?,Što je ovo?,module,Magento_Persistent
You saved the alert subscription.,Sačuvali ste pretplatu na obaveštenje.,module,Magento_ProductAlert
There are not enough parameters.,Nema dovoljno parametara.,module,Magento_ProductAlert
The alert subscription couldn't update at this time. Please try again later.,The alert subscription couldn't update at this time. Pokušajte ponovo later.,module,Magento_ProductAlert
Alert subscription has been saved.,Alert subscription je saved.,module,Magento_ProductAlert
The product wasn't found. Verify the product and try again.,Proizvod nije pronađen. Proverite proizvod i pokušajte ponovo.,module,Magento_ProductAlert
You deleted the alert subscription.,Obrisali ste pretplatu na obaveštenje.,module,Magento_ProductAlert
Unable to update the alert subscription.,Nije moguće update the alert subscription.,module,Magento_ProductAlert
The product was not found.,Proizvod nije pronađen.,module,Magento_ProductAlert
Invalid block type: %1,Neispravan block type: %1,module,Magento_ProductAlert
Price change alert! We wanted you to know that prices have changed for these products:,Cena change alert! We wanted you to know that prices have changed for these products:,module,Magento_ProductAlert
Price:,Cena:,module,Magento_ProductAlert
Unsubscribe from all price alerts,Odjavi se sa svih obaveštenja o ceni,module,Magento_ProductAlert
Unsubscribe from all stock alerts,Odjavi se sa svih obaveštenja o zalihama,module,Magento_ProductAlert
Title,Naslov,module,Magento_ProductVideo
Description,Opis,module,Magento_ProductVideo
Preview Image,Pregled slike,module,Magento_ProductVideo
Get Video Information,Get Video Informacije,module,Magento_ProductVideo
Hide from Product Page,Sakriti od proizvodne stranice,module,Magento_ProductVideo
Role,Uloga,module,Magento_ProductVideo
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","Vimeo podržan.<br />Da biste dodali YouTube video, prvo <a href=""%1"">unesite YouTube API ključ</a>.",module,Magento_ProductVideo
Protocol isn't allowed,Protokol nije dozvoljen,module,Magento_ProductVideo
Disallowed file type.,Nedozvoljeni tip fajla.,module,Magento_ProductVideo
The preview image information is unavailable. Check your connection and try again.,The preview image information is unavailable. Check your connection and pokušajte ponovo.,module,Magento_ProductVideo
Add Video,Dodaj Video,module,Magento_ProductVideo
Browse to find or drag image here,Pretražite da pronađete i ubacite sliku ovde,module,Magento_ProductVideo
Delete image in all store views,Obriši sliku u svim prikazima prodavnica,module,Magento_ProductVideo
Delete video,Obriši video,module,Magento_ProductVideo
Delete image,Obriši sliku,module,Magento_ProductVideo
Hidden,Skriveno,module,Magento_ProductVideo
Alt Text,Alternativni tekst,module,Magento_ProductVideo
Image Size,Veličina Slike,module,Magento_ProductVideo
Image Resolution,Rezolucija Slike,module,Magento_ProductVideo
Title:,Naslov:,module,Magento_ProductVideo
"Could not find a product with SKU ""%sku""","Nije moguće pronaći proizvod sa SKU ""%sku""",module,Magento_QuoteGraphQl
Could not add the product with SKU %sku to the shopping cart: %message,Nije mogao add the product with SKU %sku to the shopping cart: %message,module,Magento_QuoteGraphQl
Please enter a number greater than 0 in this field.,U ovo polje unesite broj veći od 0.,module,Magento_QuoteGraphQl
"Could not find a cart with ID ""%masked_cart_id""","Nije moguće pronaći korpu sa ID ""%masked_cart_id""",module,Magento_QuoteGraphQl
"The current user cannot perform operations on cart ""%masked_cart_id""","Trenutni korisnik ne može da izvršava operacije na korpi ""%masked_cart_id""",module,Magento_QuoteGraphQl
"The shipping address must contain either ""customer_address_id"" or ""address"".","Adresa za isporuku mora sadržati ili ""customer_address_id"" ili ""address"".",module,Magento_QuoteGraphQl
"The shipping address cannot contain ""customer_address_id"" and ""address"" at the same time.","Adresa za isporuku ne može sadržati ""customer_address_id"" i ""address"" istovremeno.",module,Magento_QuoteGraphQl
"The billing address cannot contain ""customer_address_id"" and ""address"" at the same time.","Adresa za naplatu ne može sadržati ""customer_address_id"" i ""address"" istovremeno.",module,Magento_QuoteGraphQl
You cannot specify multiple shipping addresses.,You ne može specify multiple shipping addresses.,module,Magento_QuoteGraphQl
You cannot specify multiple shipping methods.,You ne može specify multiple shipping methods.,module,Magento_QuoteGraphQl
"Required parameter ""carrier_code"" is missing.","Obavezni parametar ""carrier_code"" nedostaje.",module,Magento_QuoteGraphQl
"Required parameter ""method_code"" is missing.","Obavezni parametar ""method_code"" nedostaje.",module,Magento_QuoteGraphQl
Could not find cart item with id: %1.,Nije mogao find cart item with id: %1.,module,Magento_QuoteGraphQl
"Required parameter ""cartItems"" is missing","Obavezni parametar ""cartItems"" nedostaje",module,Magento_QuoteGraphQl
"Option type ""%1"" is not supported","Tip opcije ""%1"" nije podržan",module,Magento_QuoteGraphQl
"Required parameter ""cart_item_id"" for ""cart_items"" is missing.","Obavezni parametar ""cart_item_id"" za ""cart_items"" nedostaje.",module,Magento_QuoteGraphQl
"Required parameter ""quantity"" for ""cart_items"" is missing.","Obavezni parametar ""quantity"" za ""cart_items"" nedostaje.",module,Magento_QuoteGraphQl
The product that was requested doesn't exist. Verify the product and try again.,Traženi proizvod ne postoji. Proverite proizvod i pokušajte kasnije.,module,Magento_QuoteGraphQl
Discount,Popust,module,Magento_QuoteGraphQl
"Required parameter ""cart_id"" is missing","Obavezni parametar ""cart_id"" nedostaje",module,Magento_QuoteGraphQl
"""model"" value should be specified","Vrednost ""modela"" treba biti određena",module,Magento_QuoteGraphQl
"Required parameter ""coupon_code"" is missing","Obavezni parametar ""coupon_code"" nedostaje",module,Magento_QuoteGraphQl
"Missing key ""product"" in cart data","Nedostaje ključ ""product"" u podacima korpe",module,Magento_QuoteGraphQl
"Missing key ""type_id"" in product data","Nedostaje ključ ""type_id"" u podacima proizvoda",module,Magento_QuoteGraphQl
"Product ""%product_type"" type is not supported","Tip proizvoda ""%product_type"" nije podržan",module,Magento_QuoteGraphQl
"Required parameter ""cart_id"" is missing.","Obavezni parametar ""cart_id"" nedostaje.",module,Magento_QuoteGraphQl
"Required parameter ""cart_item_id"" is missing.","Obavezni parametar ""cart_item_id"" nedostaje.",module,Magento_QuoteGraphQl
"Required parameter ""billing_address"" is missing","Obavezni parametar ""billing_address"" nedostaje",module,Magento_QuoteGraphQl
"Required parameter ""shipping_addresses"" is missing","Obavezni parametar ""shipping_addresses"" nedostaje",module,Magento_QuoteGraphQl
"Required parameter ""shipping_methods"" is missing","Obavezni parametar ""shipping_methods"" nedostaje",module,Magento_QuoteGraphQl
"""model"" values should be specified","Vrednosti ""model"" treba da budu navedene",module,Magento_QuoteGraphQl
Error,Greška,module,Magento_QuoteGraphQl
No such entity with %fieldName = %fieldValue,Ne postoji entitet sa %fieldName = %fieldValue,module,Magento_QuoteGraphQl
Minute,Minut,module,Magento_Quote
Hour,Sat,module,Magento_Quote
Day,Dan,module,Magento_Quote
The address failed to save. Verify the address and try again.,The address neuspešno save. Verify the address and pokušajte ponovo.,module,Magento_Quote
"Could not find a product with SKU ""%sku""","Nije moguće pronaći proizvod sa SKU ""%sku""",module,Magento_Quote
"The ""%1"" Cart doesn't contain products.","""%1"" Kartica ne sadrži proizvode.",module,Magento_Quote
Cart isn't assigned to correct store,Korpa isn't assigned to correct store,module,Magento_Quote
The coupon code couldn't be applied. Verify the coupon code and try again.,The coupon code couldn't be applied. Verify the coupon code and pokušajte ponovo.,module,Magento_Quote
The coupon code isn't valid. Verify the code and try again.,The coupon code isn't valid. Verify the code and pokušajte ponovo.,module,Magento_Quote
The coupon code couldn't be deleted. Verify the coupon code and try again.,The coupon code couldn't be deleted. Verify the coupon code and pokušajte ponovo.,module,Magento_Quote
The shipping address is missing. Set the address and try again.,Nedostaje adresa za dostavu. Upišite adresu i pokušajte ponovo.,module,Magento_Quote
The requested Payment Method is not available.,The requested Plaćanje Method is not available.,module,Magento_Quote
We found an invalid request for adding product to quote.,Pronašli smo neispravan zahtev za dodavanje proizvoda.,module,Magento_Quote
Product that you are trying to add is not available.,Proizvod that you are trying to add is not available.,module,Magento_Quote
The address model is not defined.,Model adrese nije definisan.,module,Magento_Quote
"The address total model should be extended from
                    \Magento\Quote\Model\Quote\Address\Total\AbstractTotal.","Model ukupne adrese treba da bude proširen iz
                    \Magento\Quote\Model\Quote\Address\Total\AbstractTotal.",module,Magento_Quote
Grand Total,Ukupna vrednost,module,Magento_Quote
Shipping & Handling (%1),Dostava & Handling (%1),module,Magento_Quote
Shipping & Handling,Dostava i rukovanje,module,Magento_Quote
Shipping,Dostava,module,Magento_Quote
Subtotal,Međuzbir,module,Magento_Quote
We found an invalid item option format.,We found an neispravan item option format.,module,Magento_Quote
An item option with code %1 already exists.,Opcija stavke sa kodom %1 već postoji.,module,Magento_Quote
Item qty declaration error,Greška u deklaraciji količine artikla,module,Magento_Quote
Something went wrong during the item options declaration.,Nešto nije u redu during the item options declaration.,module,Magento_Quote
The %1 Cart doesn't contain the %2 item.,The %1 Korpa doesn't contain the %2 item.,module,Magento_Quote
The quote couldn't be saved.,Ponuda nije mogla biti sačuvana.,module,Magento_Quote
"""%fieldName"" is required. Enter and try again.","""%imePolja"" je obavezno. Unesite i probajte ponovo.",module,Magento_Quote
The qty value is required to update quote item.,The qty value je obavezno to update quote item.,module,Magento_Quote
Minimum order amount is %1,Minimalna narudžbina je %1,module,Magento_Quote
Invalid customer id %1,Neispravan customer id %1,module,Magento_Quote
Invalid customer address id %1,Neispravan customer address id %1,module,Magento_Quote
Invalid address id %1,Neispravan address id %1,module,Magento_Quote
No such entity with %fieldName = %fieldValue,Ne postoji entitet sa %fieldName = %fieldValue,module,Magento_Quote
The quote can't be created.,Ponuda ne može biti kreirana.,module,Magento_Quote
A server error stopped your order from being placed. Please try to place your order again.,Greška na serveru je zaustavila porudžbinu. Pokušajte da postavite vaše ponude ponovo.,module,Magento_Quote
Invalid state change requested,Neispravan zahtev za promenu statusa,module,Magento_Quote
Only 1 shipping assignment can be set,Može se postaviti samo 1 dodela dostave,module,Magento_Quote
Something went wrong. Please try to place the order again.,Nešto nije u redu. Please try to place the order again.,module,Magento_Quote
Store Credit,Kredit Prodavnice,module,Magento_Quote
Discount,Popust,module,Magento_Quote
Tax,Porez,module,Magento_Quote
"The Cart includes virtual product(s) only, so a shipping address is not used.","The Korpa includes virtual product(s) only, so a shipping address is not used.",module,Magento_Quote
The shipping method can't be set for an empty cart. Add an item to cart and try again.,Način dostave se ne može podesiti kada je korpa prazna. Dodajte proizvod u korpu i pokušajte ponovo.,module,Magento_Quote
A customer with the same email address already exists in an associated website.,Korisnik sa istom adresom već postoji na pridruženom web sajtu.,module,Magento_Quote
"""model"" value should be specified","Vrednost ""modela"" treba biti određena",module,Magento_RelatedProductGraphQl
Error message,Poruka greške,module,Magento_ReleaseNotification
New Accounts,Novo Accounts,module,Magento_Reports
Customers by number of orders,Kupci by number of orders,module,Magento_Reports
Customers by Orders Total,Kupci by Orders Ukupno,module,Magento_Reports
Date Used,Datum Used,module,Magento_Reports
Day,Dan,module,Magento_Reports
Month,Mesec,module,Magento_Reports
Year,Godina,module,Magento_Reports
From,Od,module,Magento_Reports
To,Do,module,Magento_Reports
Yes,Da,module,Magento_Reports
No,Ne,module,Magento_Reports
Invalid date specified,Neispravan date specified,module,Magento_Reports
Refresh,Osveži,module,Magento_Reports
Show Reviews,Prikaži Recenzije,module,Magento_Reports
Products Report,Proizvodi Report,module,Magento_Reports
Downloads,Preuzimanja,module,Magento_Reports
Product,Proizvod,module,Magento_Reports
SKU,Šifra,module,Magento_Reports
Unlimited,Neograničeno,module,Magento_Reports
Products Ordered,Proizvodi Ordered,module,Magento_Reports
Show Report,Prikaži Report,module,Magento_Reports
Total,Ukupno,module,Magento_Reports
Price,Cena,module,Magento_Reports
Views,Pregledi,module,Magento_Reports
Customers Reviews,Kupci Recenzije,module,Magento_Reports
Reviews for %1,Recenzije for %1,module,Magento_Reports
Customer,Kupac,module,Magento_Reports
Title,Naslov,module,Magento_Reports
Created,Kreiran,module,Magento_Reports
Products Reviews,Proizvodi Recenzije,module,Magento_Reports
Products Bestsellers Report,Proizvodi Bestsellers Report,module,Magento_Reports
Order Quantity,Porudžbina Količina,module,Magento_Reports
Coupons Usage Report,Kuponi Usage Report,module,Magento_Reports
Subtotal,Međuzbir,module,Magento_Reports
Coupon Code,Kod kupona,module,Magento_Reports
Price Rule,Cena Rule,module,Magento_Reports
Uses,Upotrebljeno,module,Magento_Reports
Sales Subtotal,Prodaja Međuzbir,module,Magento_Reports
Sales Discount,Prodaja Popust,module,Magento_Reports
Sales Total,Prodaja Ukupno,module,Magento_Reports
Discount,Popust,module,Magento_Reports
Total Invoiced vs. Paid Report,Ukupno Invoiced vs. Paid Report,module,Magento_Reports
Orders,Porudžbine,module,Magento_Reports
Total Invoiced,Ukupno Invoiced,module,Magento_Reports
Paid Invoices,Paid Fakture,module,Magento_Reports
Unpaid Invoices,Unpaid Fakture,module,Magento_Reports
Total Refunded Report,Ukupno Refunded Report,module,Magento_Reports
Total Refunded,Ukupno Refunded,module,Magento_Reports
Total Ordered Report,Ukupno Ordered Report,module,Magento_Reports
Sales Items,Prodaja Items,module,Magento_Reports
Items,Stavke,module,Magento_Reports
Revenue,Prihod,module,Magento_Reports
Invoiced,Faktura,module,Magento_Reports
Paid,Plaćeno,module,Magento_Reports
Refunded,Povraćen novac,module,Magento_Reports
Sales Tax,Prodaja Porez,module,Magento_Reports
Tax,Porez,module,Magento_Reports
Sales Shipping,Prodaja Dostava,module,Magento_Reports
Shipping,Dostava,module,Magento_Reports
Canceled,Otkazano,module,Magento_Reports
Total Shipped Report,Ukupno Shipped Report,module,Magento_Reports
Total Sales Shipping,Ukupno Prodaja Dostava,module,Magento_Reports
Total Shipping,Ukupno Dostava,module,Magento_Reports
Order Taxes Report Grouped by Tax Rate,Porudžbina Taxes Report Grouped by Porez Rate,module,Magento_Reports
Tax Amount,Iznos poreza,module,Magento_Reports
Email,E-pošta,module,Magento_Reports
Products,Proizvodi,module,Magento_Reports
Quantity,Količina,module,Magento_Reports
Applied Coupon,Applied Kupon,module,Magento_Reports
Updated,Ažuriran,module,Magento_Reports
IP Address,IP Adresa,module,Magento_Reports
Customers,Kupci,module,Magento_Reports
First Name,Ime,module,Magento_Reports
Last Name,Prezime,module,Magento_Reports
Items in Cart,Proizvoda u Korpi,module,Magento_Reports
Products in carts,Proizvodi in carts,module,Magento_Reports
Name,Ime,module,Magento_Reports
Wish List Purchase,Wish Lista Purchase,module,Magento_Reports
Wish List vs. Regular Order,Wish Lista vs. Regular Porudžbina,module,Magento_Reports
Times Deleted,Times Obrisan,module,Magento_Reports
Index type is not valid,Indeks type is not valid,module,Magento_Reports
Reports,Izveštaji,module,Magento_Reports
Never,Nikada,module,Magento_Reports
"Last updated: %1. To refresh last day's <a href=""%2"">statistics</a>, click <a href=""#2"" data-post=""%3"">here</a>.","Poslednje ažuriranje: %1. Da osvežite <a href=""%2"">statistiku</a> poslednjeg dana, kliknite <a href=""#2"" data-post=""%3"">ovde</a>.",module,Magento_Reports
New Accounts Report,Novo Accounts Report,module,Magento_Reports
Customers by Number of Orders,Kupci by Number of Orders,module,Magento_Reports
Order Count Report,Porudžbina Count Report,module,Magento_Reports
Order Total Report,Porudžbina Ukupno Report,module,Magento_Reports
Low Stock,Low Zalihe,module,Magento_Reports
Low Stock Report,Low Zalihe Report,module,Magento_Reports
Ordered Products Report,Ordered Proizvodi Report,module,Magento_Reports
Products Most Viewed Report,Proizvodi Most Viewed Report,module,Magento_Reports
Product Views Report,Proizvod Views Report,module,Magento_Reports
An error occurred while showing the product views report. Please review the log and try again.,Došlo je do greške while showing the product views report. Please review the log and pokušajte ponovo.,module,Magento_Reports
Review,Recenzija,module,Magento_Reports
Reviews,Recenzije,module,Magento_Reports
Customers Report,Kupci Report,module,Magento_Reports
Customer Reviews Report,Kupac Recenzije Report,module,Magento_Reports
Product Reviews Report,Proizvod Recenzije Report,module,Magento_Reports
Product Reviews,Proizvod Recenzije,module,Magento_Reports
Details,Detalji,module,Magento_Reports
Sales,Prodaja,module,Magento_Reports
Coupons,Kuponi,module,Magento_Reports
Coupons Report,Kuponi Report,module,Magento_Reports
Invoice Report,Faktura Report,module,Magento_Reports
Sales Report,Prodaja Report,module,Magento_Reports
Shipping Report,Dostava Report,module,Magento_Reports
Tax Report,Porez Report,module,Magento_Reports
Shopping Cart,Korpa,module,Magento_Reports
Customer Shopping Carts,Kupac Shopping Carts,module,Magento_Reports
Products in Carts,Proizvodi in Carts,module,Magento_Reports
No report code is specified.,Ne report code is specified.,module,Magento_Reports
We can't refresh lifetime statistics.,Ne možemo osvežiti svu statistiku.,module,Magento_Reports
Recent statistics have been updated.,Recent statistics su updated.,module,Magento_Reports
"System configuration is not found for report event type ""%1""","Konfiguracija sistema nije pronađena za tip događaja izveštaja ""%1""",module,Magento_Reports
The product type filter specified is incorrect.,The product type filter specified is netačan.,module,Magento_Reports
Order Taxes Report Grouped by Tax Rates,Porudžbina Taxes Report Grouped by Porez Rates,module,Magento_Reports
Total Invoiced VS Paid Report,Ukupno Invoiced VS Paid Report,module,Magento_Reports
Promotion Coupons Usage Report,Promotion Kuponi Usage Report,module,Magento_Reports
Bestsellers,Najprodavaniji,module,Magento_Reports
Most Viewed Products Report,Most Viewed Proizvodi Report,module,Magento_Reports
An error occurred while showing the product views report. Please review the log and try again.,Došlo je do greške while showing the product views report. Please review the log and pokušajte ponovo.,module,Magento_Reports
Error,Greška,module,Magento_Reports
Show By,Prikaži By,module,Magento_Reports
Customers that have Wish List: %1,Kupci that have Wish Lista: %1,module,Magento_Reports
Number of items bought from a Wish List: %1,Number of items bought from a Wish Lista: %1,module,Magento_Reports
Number of times Wish Lists have been shared (emailed): %1,Number of times Wish Lists su shared (emailed): %1,module,Magento_Reports
Number of Wish List referrals: %1,Number of Wish Lista referrals: %1,module,Magento_Reports
Number of Wish List conversions: %1,Number of Wish Lista conversions: %1,module,Magento_Reports
Show Report For:,Prikaži Report For:,module,Magento_Reports
All Websites,Sve Web lokacije,module,Magento_Reports
Recently Viewed,Nedavno pogledano,module,Magento_Reports
Add to Cart,Dodaj u korpu,module,Magento_Reports
In stock,Na stanju,module,Magento_Reports
Out of stock,Nema na lageru,module,Magento_Reports
Add to Wish List,Dodaj u listu želja,module,Magento_Reports
Add to Compare,Dodaj za upoređivanje,module,Magento_Reports
Recently Compared,Nedavno Upoređeni,module,Magento_Reports
Learn More,Saznajte više,module,Magento_Reports
"Could not find a product with SKU ""%sku""","Nije moguće pronaći proizvod sa SKU ""%sku""",module,Magento_ReviewGraphQl
Save Review,Sačuvaj Recenzija,module,Magento_Review
New Review,Novo Recenzija,module,Magento_Review
Review Details,Recenzija Detalji,module,Magento_Review
Product,Proizvod,module,Magento_Review
Product Rating,Proizvod Ocena,module,Magento_Review
Visibility,Vidljivost,module,Magento_Review
Summary of Review,Sažetak of Recenzija,module,Magento_Review
Review,Recenzija,module,Magento_Review
Previous,Prethodni,module,Magento_Review
Save and Previous,Sačuvaj and Prethodni,module,Magento_Review
Save and Next,Sačuvaj and Sledeći,module,Magento_Review
Next,Sledeće,module,Magento_Review
Delete Review,Obriši Recenzija,module,Magento_Review
Are you sure you want to do this?,Jeste li sigurni da želite da uradite ovo?,module,Magento_Review
Edit Review '%1',Izmeni Recenzija '%1',module,Magento_Review
Guest,Gost,module,Magento_Review
Summary Rating,Sažetak Ocena,module,Magento_Review
Detailed Rating,Detailed Ocena,module,Magento_Review
Created,Kreiran,module,Magento_Review
Title,Naslov,module,Magento_Review
Type,Tip,module,Magento_Review
SKU,Šifra,module,Magento_Review
Action,Akcija,module,Magento_Review
Edit,Izmeni,module,Magento_Review
Delete,Obrisati,module,Magento_Review
Are you sure?,Da li ste sigurni?,module,Magento_Review
Update Status,Ažuriraj Status,module,Magento_Review
Customer,Kupac,module,Magento_Review
Pending Reviews of Customer `%1`,Na čekanju Recenzije of Kupac `%1`,module,Magento_Review
Pending Reviews,Na čekanju Recenzije,module,Magento_Review
All Reviews of Customer `%1`,Sve Recenzije of Kupac `%1`,module,Magento_Review
All Reviews of Product `%1`,Sve Recenzije of Proizvod `%1`,module,Magento_Review
All Reviews,Sve Recenzije,module,Magento_Review
Name,Ime,module,Magento_Review
Product Store Name,Proizvod Prodavnica Naziv,module,Magento_Review
Price,Cena,module,Magento_Review
Quantity,Količina,module,Magento_Review
Websites,Web stranice,module,Magento_Review
Manage Ratings,Manage Ocene,module,Magento_Review
Add New Rating,Dodaj Novo Ocena,module,Magento_Review
Save Rating,Sačuvaj Ocena,module,Magento_Review
Delete Rating,Obriši Ocena,module,Magento_Review
Edit Rating #%1,Izmeni Ocena #%1,module,Magento_Review
New Rating,Novo Ocena,module,Magento_Review
Rating Title,Ocena Naslov,module,Magento_Review
Default Value,Podrazumevane vrednosti,module,Magento_Review
Rating Visibility,Ocena Visibility,module,Magento_Review
Is Active,Is Aktivan,module,Magento_Review
Sort Order,Redosled porudžbina,module,Magento_Review
Rating Information,Ocena Informacije,module,Magento_Review
Product Reviews,Proizvod Recenzije,module,Magento_Review
Pending product review(s),Na čekanju product review(s),module,Magento_Review
"Product: <a href=""%1"" target=""_blank"">%2</a> <br/>","Proizvod: <a href=""%1"" target=""_blank"">%2</a> <br/>",module,Magento_Review
Summary of review: %1 <br/>,Sažetak of review: %1 <br/>,module,Magento_Review
Review: %1 <br/>,Recenzija: %1 <br/>,module,Magento_Review
Store: %1 <br/>,Prodavnica: %1 <br/>,module,Magento_Review
"Click <a href=""%1"">here</a> to see the review.","Kliknite <a href=""%1"">ovde</a> da vidite recenziju.",module,Magento_Review
"Product: ""%1"" reviewed by: %2","Proizvod: ""%1"" je recenzirao: %2",module,Magento_Review
Pending Reviews RSS,Na čekanju Recenzije RSS,module,Magento_Review
Reviews %1,Recenzije %1,module,Magento_Review
Reviews,Recenzije,module,Magento_Review
The review has been deleted.,The review je deleted.,module,Magento_Review
Something went wrong  deleting this review.,Nešto nije u redu  deleting this review.,module,Magento_Review
Customer Reviews,Kupac Recenzije,module,Magento_Review
Edit Review,Izmeni Recenzija,module,Magento_Review
Please select review(s).,Molimo izaberite review(s).,module,Magento_Review
A total of %1 record(s) have been deleted.,Ukupno %1 zapis(a) je uklonjeno.,module,Magento_Review
Something went wrong while deleting these records.,Nešto nije u redu while deleting these records.,module,Magento_Review
A total of %1 record(s) have been updated.,Ukupno %1 zapis(a) je promenjeno.,module,Magento_Review
Something went wrong while updating these review(s).,Nešto nije u redu while updating these review(s).,module,Magento_Review
Something went wrong while saving this review.,Nešto nije u redu while saving this review.,module,Magento_Review
The review was removed by another user or does not exist.,The review was removed by another user or ne postoji.,module,Magento_Review
Ratings,Ocene,module,Magento_Review
My Product Reviews,My Proizvod Recenzije,module,Magento_Review
The storage key wasn't set. Add the storage key and try again.,The storage key wasn't set. Dodaj the storage key and pokušajte ponovo.,module,Magento_Review
Approved,Odobren,module,Magento_Review
Pending,Na čekanju,module,Magento_Review
Not Approved,Not Odobren,module,Magento_Review
Please enter a review summary.,Molimo unesite a review summary.,module,Magento_Review
Please enter a nickname.,Molimo unesite a nickname.,module,Magento_Review
Please enter a review.,Molimo unesite a review.,module,Magento_Review
Rating isn't Available,Ocena isn't Available,module,Magento_Review
"Please specify a rating title for a store, or we'll just use the default value.","Molimo navedite a rating title for a store, or we'll just use the default value.",module,Magento_Review
Option Title:,Opcija Naslov:,module,Magento_Review
Product Name,Naziv proizvoda,module,Magento_Review
Rating,Ocena,module,Magento_Review
Actions,Radnje,module,Magento_Review
See Details,Pogledaj detalje,module,Magento_Review
Back,Nazad,module,Magento_Review
My Recent Reviews,My Recent Recenzije,module,Magento_Review
View All,Prikaži svе,module,Magento_Review
Average Customer Rating:,Average Kupac Ocena:,module,Magento_Review
Your Review,Your Recenzija,module,Magento_Review
Back to My Reviews,Nazad to My Recenzije,module,Magento_Review
Ratings Review Summary,Ocene Recenzija Sažetak,module,Magento_Review
Be the first to review this product,Ocenite ovaj proizvod,module,Magento_Review
Write Your Own Review,Write Your Own Recenzija,module,Magento_Review
* Required Fields,* Obavezna polja,module,Magento_Review
Your Rating,Your Ocena,module,Magento_Review
Summary,Rezime,module,Magento_Review
Submit Review,Pošalji Recenzija,module,Magento_Review
"Only registered users can write reviews. Please <a href=""%1"">Sign in</a> or <a href=""%2"">create an account</a>","Samo registrovani korisnici mogu pisati recenzije. Molimo <a href=""%1"">prijavite se</a> ili <a href=""%2"">napravite nalog</a>",module,Magento_Review
Add Your Review,Dodaj Your Recenzija,module,Magento_Review
%1 Review(s),%1 Recenzija(s),module,Magento_Review
Review by,Pregled od strane,module,Magento_Review
Back to Main Product Info,Nazad to Main Proizvod Informacija,module,Magento_Review
Average Customer Rating,Average Kupac Ocena,module,Magento_Review
